handle_norm,month,award_usd
hyh,2022-10,0.97
the_guild,2022-10,0.97
cuteboiz,2022-10,0.38
elprofesor,2022-10,0.38
olivierdem,2022-10,0.38
tonisives,2022-10,0.38
wawrdog,2022-10,0.38
bitbopper,2022-10,0.33
jmukesh,2022-10,0.33
ne0n,2022-10,0.33
randyyy,2022-10,0.33
tutturu,2022-10,0.33
seven,2022-10,0.16
0x040,2022-10,0.0
0xzh,2022-10,0.0
alexxander,2022-10,0.0
beardofginger,2022-10,0.0
caventa,2022-10,0.0
dharma09,2022-10,0.0
diraco,2022-10,0.0
francohacker,2022-10,0.0
jpserrat,2022-10,0.0
kv,2022-10,0.0
louhk,2022-10,0.0
lyncurion,2022-10,0.0
margaret,2022-10,0.0
migue,2022-10,0.0
ocean_sky,2022-10,0.0
p4st13r4,2022-10,0.0
tagir2003,2022-10,0.0
w0lfrum,2022-10,0.0
yiko,2022-10,0.0
cccz,2022-09,34724.020000000004
lambda,2022-09,34273.32
0x52,2022-09,32305.43
rvierdiiev,2022-09,25824.1
hyh,2022-09,16715.39
rbserver,2022-09,14529.710000000001
trust,2022-09,14457.570000000002
jeiwan,2022-09,13611.95
csanuragjain,2022-09,12546.28
illilli,2022-09,10047.220000000001
__141345__,2022-09,9897.48
pwnpatrol,2022-09,9690.99
minhtrng,2022-09,8817.140000000001
0xsmartcontract,2022-09,8770.57
bin2chen,2022-09,7924.99
chom,2022-09,7879.2
certorainc,2022-09,7753.13
wagmi,2022-09,7660.83
parashar,2022-09,7217.0
critical,2022-09,5925.639999999999
ladboy233,2022-09,5890.1
respx,2022-09,5768.0
eierina,2022-09,5656.900000000001
zzykxx,2022-09,5319.51
pashov,2022-09,4812.68
sorrynotsorry,2022-09,4774.96
ch_301,2022-09,4221.68
pauliax,2022-09,4216.35
v_b,2022-09,4151.110000000001
8olidity,2022-09,4139.38
m9800,2022-09,4079.2000000000003
arcoun,2022-09,4046.5499999999997
scaraven,2022-09,3903.8399999999997
0xdecorativepineapple,2022-09,3784.97
0xa5df,2022-09,3718.6
philogy,2022-09,3651.59
hansfriese,2022-09,3506.68
raymondfam,2022-09,3344.06
tomo,2022-09,3279.7
davidbrai,2022-09,3160.53
migue,2022-09,2897.06
ronnyx2017,2022-09,2665.48
kintern_na,2022-09,2607.32
berndartmueller,2022-09,2530.42
ayeslick,2022-09,2301.46
imare,2022-09,2249.2999999999997
wastewa,2022-09,2247.13
pedroais,2022-09,2171.94
deivitto,2022-09,2149.76
fatherofblocks,2022-09,2146.3
soosh,2022-09,1945.5500000000002
auditor0517,2022-09,1931.44
yixxas,2022-09,1891.68
r2,2022-09,1675.21
unforgiven,2022-09,1670.34
tonisives,2022-09,1586.56
0x1f8b,2022-09,1556.38
linmiaomiao,2022-09,1530.37
joestakey,2022-09,1514.62
0xnazgul,2022-09,1510.7
pfapostol,2022-09,1479.87
picodes,2022-09,1445.52
reyadmirado,2022-09,1433.1100000000001
datapunk,2022-09,1376.53
hickuphh3,2022-09,1359.13
rotcivegaf,2022-09,1308.3799999999999
tomj,2022-09,1257.37
bahurum,2022-09,1215.56
solimander,2022-09,1208.13
0xpanas,2022-09,1140.1699999999998
zkhorse,2022-09,1105.41
0xsky,2022-09,1087.98
milotruck,2022-09,1038.65
smiling_heretic,2022-09,985.7099999999999
brgltd,2022-09,971.0
0x4non,2022-09,941.86
codingnamekiki,2022-09,867.91
obront,2022-09,824.09
rokinot,2022-09,819.85
aymen0909,2022-09,806.11
0xbepresent,2022-09,803.17
rolezn,2022-09,758.0699999999999
c3phas,2022-09,751.65
lukris02,2022-09,702.64
pcarranzav,2022-09,702.51
dipp,2022-09,691.87
oyc_109,2022-09,689.63
async,2022-09,658.88
gogo,2022-09,653.3
mep,2022-09,651.0500000000001
izhuer,2022-09,650.6
cryptphi,2022-09,628.19
carrotsmuggler,2022-09,609.55
shung,2022-09,594.22
tointer,2022-09,583.63
djxploit,2022-09,579.62
ak1,2022-09,573.25
devtooligan,2022-09,525.5600000000001
neko_nyaa,2022-09,524.9
jc,2022-09,508.19
zzzitron,2022-09,500.18
bnke0x0,2022-09,479.98
erictee,2022-09,477.11
neumo,2022-09,474.90000000000003
elku,2022-09,470.65999999999997
bytehat,2022-09,470.36
zdhu,2022-09,470.36
simon135,2022-09,461.51000000000005
leosathya,2022-09,454.40999999999997
delfin454000,2022-09,439.17
tnevler,2022-09,434.25
asutorufos,2022-09,431.97
pedr02b2,2022-09,431.21999999999997
ruhum,2022-09,420.96
robee,2022-09,420.18
ajtra,2022-09,409.77
0xhunter,2022-09,403.78999999999996
bulej93,2022-09,397.46000000000004
thebensams,2022-09,388.9
prasantgupta52,2022-09,385.33
martin,2022-09,385.08000000000004
ch0bu,2022-09,384.09000000000003
waze,2022-09,376.24
duriansausage,2022-09,371.6
hxzy,2022-09,358.15
azephiar,2022-09,357.26
sincejuly,2022-09,357.08000000000004
slowmoses,2022-09,343.57
funen,2022-09,336.38
sm4rty,2022-09,335.16
indijanc,2022-09,333.5
b2,2022-09,328.98
gallodasballo,2022-09,328.66
d3e4,2022-09,327.41
kaden,2022-09,323.92999999999995
peritoflores,2022-09,319.87
m_rassska,2022-09,305.81
rockingmiles,2022-09,300.87
a12jmx,2022-09,297.15
wuwe1,2022-09,296.39
christiankuri,2022-09,292.40999999999997
volky,2022-09,291.22
0x5rings,2022-09,286.59
paludox0,2022-09,284.69
rohan16,2022-09,270.95
rustyrabbit,2022-09,269.78
snowman,2022-09,262.92
cryptonue,2022-09,261.83
saintcode_,2022-09,260.96
saian,2022-09,259.83000000000004
dharma09,2022-09,240.28
sikorico,2022-09,239.95
_adam,2022-09,236.92000000000002
elprofesor,2022-09,235.61
malinariy,2022-09,234.85000000000002
ret2basic,2022-09,233.70000000000002
czar102,2022-09,229.38
sashik_eth,2022-09,228.64
cryptostellar5,2022-09,226.0
stevenl,2022-09,224.63
diana,2022-09,220.12
sach1r0,2022-09,218.32999999999998
0xdapper,2022-09,218.09
noah3o6,2022-09,218.01
karanctf,2022-09,214.05
catchup,2022-09,211.38
ignacio,2022-09,207.56
0xc0ffee,2022-09,202.85
bobirichman,2022-09,193.95
olivierdem,2022-09,193.75
akshaysrivastav,2022-09,193.67000000000002
nalus,2022-09,191.51999999999998
elad,2022-09,188.57999999999998
peiw,2022-09,187.64999999999998
aysha,2022-09,185.05
cryp70,2022-09,182.75
jansenc,2022-09,182.33
natzuu,2022-09,180.19
johnsmith,2022-09,177.69
bharg4v,2022-09,177.56
mastercookie,2022-09,171.06
gianganhnguyen,2022-09,166.99
gimelsec,2022-09,166.23
mics,2022-09,162.63
0x040,2022-09,157.76
0x85102,2022-09,157.65
samatak,2022-09,155.94
tomio,2022-09,152.94
p_crypt0,2022-09,152.03
jonatascm,2022-09,150.22
lucacez,2022-09,148.85
zishansami,2022-09,145.14999999999998
0xmatt,2022-09,143.95
ocean_sky,2022-09,142.87
matin,2022-09,142.1
jag,2022-09,138.82999999999998
got_targ,2022-09,137.71
amithuddar,2022-09,136.48000000000002
seyni,2022-09,134.84
tadashi,2022-09,132.95
diraco,2022-09,126.53999999999999
bytera,2022-09,124.69
trustindistrust,2022-09,124.67
aviggiano,2022-09,123.86
dimitardimitrov,2022-09,122.64
jagadesh,2022-09,118.86
leos,2022-09,113.31
exd0tpy,2022-09,111.16
sooya,2022-09,110.96
bipinsah,2022-09,107.4
franfran,2022-09,106.92
ballx,2022-09,106.19
pprieditis,2022-09,106.19
jlevick,2022-09,101.92
0xkatana,2022-09,101.77
ethledger,2022-09,99.99000000000001
yiko,2022-09,95.18
aeros,2022-09,94.92
randyyy,2022-09,94.44
metatron,2022-09,93.58999999999999
peanuts,2022-09,93.21000000000001
rajatbeladiya,2022-09,91.65
0xdanielc,2022-09,91.43
chatch,2022-09,91.10000000000001
haruxe,2022-09,85.85
tagir2003,2022-09,83.49
eighty,2022-09,83.15
anth3m,2022-09,82.34
the_guild,2022-09,82.34
defsec,2022-09,82.17999999999999
rfa,2022-09,80.27
dic0de,2022-09,79.63
chandr,2022-09,78.99
atarpara,2022-09,78.49
optimismsec,2022-09,76.68
shinchan,2022-09,76.62
mukund,2022-09,76.09
ignaciob,2022-09,74.57
johnnytime,2022-09,74.07000000000001
satyam_sharma,2022-09,73.94
fitraldys,2022-09,72.18
reassor,2022-09,71.81
millersplanet,2022-09,68.79
deathstore,2022-09,68.66
francohacker,2022-09,68.46000000000001
medikko,2022-09,64.96
0x1337,2022-09,62.78
supernova,2022-09,61.480000000000004
ne0n,2022-09,60.78
captainkay,2022-09,60.77
cloudjunky,2022-09,60.77
jujic,2022-09,60.77
lead_belly,2022-09,60.77
sahar,2022-09,60.77
dravee,2022-09,58.09
0xdeadbeef,2022-09,55.2
0xrobocop,2022-09,55.2
0xsanson,2022-09,55.2
b353n,2022-09,55.2
giovannidisiena,2022-09,55.2
kresh,2022-09,55.2
suldaanbeegsi,2022-09,55.2
throttle,2022-09,55.2
antonttc,2022-09,54.69
ch13fd357r0y3r,2022-09,54.339999999999996
innertia,2022-09,53.2
chrisdior4,2022-09,52.54
mahdikarimi,2022-09,52.04
trabajo_de_mates,2022-09,52.04
sryysryy,2022-09,51.66
easy_peasy,2022-09,51.019999999999996
immeas,2022-09,49.08
0xf15ers,2022-09,46.94
yongskiws,2022-09,46.870000000000005
dimson,2022-09,46.69
watchdogs,2022-09,46.69
beardofginger,2022-09,46.28
emrekocak,2022-09,45.92
tofunmi,2022-09,45.47
cr4ckm3,2022-09,45.41
junnon,2022-09,43.5
teawaterwire,2022-09,42.22
triangle,2022-09,40.84
bronicle,2022-09,39.22
codexploder,2022-09,39.22
hake,2022-09,39.22
ontofractal,2022-09,39.22
horsefacts,2022-09,38.41
0xmuxyz,2022-09,36.62
kv,2022-09,36.62
s3cunda,2022-09,35.48
mohandes,2022-09,33.58
bbuddha,2022-09,28.01
yasir,2022-09,28.01
0v3rf10w,2022-09,27.95
2997ms,2022-09,27.95
ikbkln,2022-09,27.95
tibthecat,2022-09,27.95
williamambrozic,2022-09,25.27
awesome,2022-09,24.47
hardlycodeman,2022-09,24.05
0xroxas,2022-09,24.02
shark,2022-09,24.02
zeesaw,2022-09,24.02
0xsam,2022-09,21.9
samruna,2022-09,21.9
ubermensch,2022-09,18.92
margaret,2022-09,18.86
romand,2022-09,18.86
roievenhaim,2022-09,16.18
albincsergo,2022-09,12.81
ben,2022-09,12.81
drdr,2022-09,12.81
pheonix,2022-09,12.81
magu,2022-09,12.49
adriro,2022-09,9.83
caventa,2022-09,9.09
jpserrat,2022-09,9.09
mrpathfindr,2022-09,9.09
sta1400,2022-09,9.09
subtle77,2022-09,9.09
tgolding55,2022-09,9.09
w0lfrum,2022-09,9.09
yaemsobak,2022-09,9.09
crat1st0s,2022-09,0.74
jgcarv,2022-09,0.74
lambda,2022-08,34981.06
respx,2022-08,23535.88
rbserver,2022-08,18221.63
0xa5df,2022-08,13175.13
0x52,2022-08,12261.0
vlad_bochok,2022-08,9910.87
joestakey,2022-08,9551.029999999999
berndartmueller,2022-08,9206.76
bin2chen,2022-08,9157.91
zzzitron,2022-08,8730.35
cccz,2022-08,8285.31
certorainc,2022-08,7636.76
0x1f8b,2022-08,7588.98
hansfriese,2022-08,6374.179999999999
illilli,2022-08,5897.34
kintern_na,2022-08,5231.0199999999995
byndooa,2022-08,5220.09
ayeslick,2022-08,5149.23
cryptphi,2022-08,4248.78
0xdjango,2022-08,4203.41
bnke0x0,2022-08,3975.2
horsefacts,2022-08,3861.42
0xnazgul,2022-08,3836.34
csanuragjain,2022-08,3836.06
trust,2022-08,3500.3900000000003
reassor,2022-08,3227.9
auditor0517,2022-08,3170.5099999999998
gallodasballo,2022-08,2957.6
enckrish,2022-08,2817.1600000000003
indijanc,2022-08,2614.86
scaraven,2022-08,2571.63
shenwilly,2022-08,2489.77
rvierdiiev,2022-08,2408.9
bahurum,2022-08,2379.89
panprog,2022-08,2376.96
peritoflores,2022-08,2326.89
deivitto,2022-08,2253.58
datapunk,2022-08,2234.65
sseefried,2022-08,2148.0
minhtrng,2022-08,2097.92
aymen0909,2022-08,2085.5
__141345__,2022-08,1998.56
czar102,2022-08,1905.41
immeas,2022-08,1905.41
hyh,2022-08,1753.61
wastewa,2022-08,1702.16
ieatbabycarrots,2022-08,1683.29
jayphbee,2022-08,1683.29
0xsmartcontract,2022-08,1672.46
brgltd,2022-08,1667.5100000000002
dravee,2022-08,1662.97
tomj,2022-08,1559.54
ak1,2022-08,1414.04
d3e4,2022-08,1293.1
oyc_109,2022-08,1254.6
arcoun,2022-08,1244.1
ch_301,2022-08,1241.4
0xharry,2022-08,1191.35
djxploit,2022-08,1170.6100000000001
carlitox477,2022-08,1156.26
jeiwan,2022-08,1146.69
ladboy233,2022-08,1119.34
itsmestyj,2022-08,1083.81
c3phas,2022-08,1062.72
minhquanym,2022-08,1037.97
thebensams,2022-08,997.78
johnsmith,2022-08,965.9599999999999
8olidity,2022-08,885.1999999999999
v_b,2022-08,875.1
codingnamekiki,2022-08,853.88
ruhum,2022-08,846.59
0xsky,2022-08,828.77
pfapostol,2022-08,815.91
chom,2022-08,808.3299999999999
waze,2022-08,797.4300000000001
rokinot,2022-08,794.33
jonatascm,2022-08,775.1
mics,2022-08,754.76
rolezn,2022-08,733.25
m9800,2022-08,716.21
jc,2022-08,629.9100000000001
pwnednomore,2022-08,625.74
giovannidisiena,2022-08,615.91
noah3o6,2022-08,606.78
simon135,2022-08,602.84
haipls,2022-08,571.4
defsec,2022-08,557.27
sorrynotsorry,2022-08,536.51
reyadmirado,2022-08,532.88
pashov,2022-08,528.67
gogo,2022-08,519.66
fatherofblocks,2022-08,518.52
pedroais,2022-08,514.46
robee,2022-08,499.72999999999996
trungore,2022-08,491.95
decorativepineapple,2022-08,486.06
ajtra,2022-08,484.29
elku,2022-08,483.9
sm4rty,2022-08,470.94
yixxas,2022-08,460.33
erictee,2022-08,458.62
duriansausage,2022-08,456.9
rohan16,2022-08,456.21
funen,2022-08,444.19
bobirichman,2022-08,439.56
saw-mon_and_natalie,2022-08,438.63
tonisives,2022-08,437.07
crat1st0s,2022-08,427.91
delfin454000,2022-08,424.15
sikorico,2022-08,417.39
okkothejawa,2022-08,401.57
pwnpatrol,2022-08,401.57
leos,2022-08,390.14
_adam,2022-08,374.09999999999997
mep,2022-08,370.13
0xninedec,2022-08,347.7
ret2basic,2022-08,338.73
wagmi,2022-08,331.86
ignacio,2022-08,327.51
guardian,2022-08,325.6
pedr02b2,2022-08,314.02
cryptonue,2022-08,312.16
sooya,2022-08,296.49
milotruck,2022-08,279.83
0xkatana,2022-08,269.75
rotcivegaf,2022-08,262.97999999999996
natzuu,2022-08,251.56
sach1r0,2022-08,246.89
teddav,2022-08,246.22
medikko,2022-08,236.04000000000002
0x040,2022-08,235.5
bulej93,2022-08,231.65
yiko,2022-08,230.92000000000002
saneryee,2022-08,224.79
apostle0x01,2022-08,215.25
asutorufos,2022-08,209.62
samruna,2022-08,206.52
noamyakov,2022-08,195.99
obront,2022-08,194.9
saian,2022-08,194.51
a12jmx,2022-08,190.84
paludox0,2022-08,188.76
tomo,2022-08,184.07
0xc0ffee,2022-08,179.5
dipp,2022-08,178.16
jag,2022-08,177.88
0xsolstars,2022-08,174.59
zkhorse,2022-08,170.74
devtooligan,2022-08,168.24
neumo,2022-08,167.31
fitraldys,2022-08,166.71
kankodu,2022-08,165.63
smiling_heretic,2022-08,165.63
m_rassska,2022-08,161.17
p_crypt0,2022-08,160.26
diraco,2022-08,158.49
kaden,2022-08,157.21
aez121,2022-08,154.28
0xmatt,2022-08,152.36
nxrblsrpr,2022-08,143.0
lukris02,2022-08,139.08
tnevler,2022-08,139.01
raymondfam,2022-08,139.0
0xbepresent,2022-08,138.71
ethledger,2022-08,137.97
tomio,2022-08,136.76
yac,2022-08,136.19
the_guild,2022-08,132.72
junnon,2022-08,130.68
roievenhaim,2022-08,126.35
tabish,2022-08,124.1
jansenc,2022-08,122.33
sryysryy,2022-08,119.11
0xf15ers,2022-08,118.34
zeesaw,2022-08,117.86000000000001
devabdee,2022-08,114.1
metatron,2022-08,111.03
prasantgupta52,2022-08,106.43
newfork01,2022-08,106.08
amithuddar,2022-08,105.99000000000001
exd0tpy,2022-08,105.94999999999999
0xsolus,2022-08,104.05
martin,2022-08,103.92
treasure-seeker,2022-08,97.21000000000001
codexploder,2022-08,90.31
rajatbeladiya,2022-08,89.75
tofunmi,2022-08,89.23
kyteg,2022-08,88.87
ballx,2022-08,88.81
yash90,2022-08,88.13
grgred,2022-08,87.85
stevenl,2022-08,86.9
0x85102,2022-08,86.89
aviggiano,2022-08,86.89
chandr,2022-08,86.89
ne0n,2022-08,86.89
saintcode_,2022-08,84.67999999999999
thank_you,2022-08,84.03999999999999
saharap,2022-08,83.66
seyni,2022-08,82.23
gerdusx,2022-08,78.44
0xackermann,2022-08,77.32000000000001
eierina,2022-08,76.34
soosh,2022-08,76.06
mrpathfindr,2022-08,73.27
vexjon,2022-08,71.09
bipinsah,2022-08,70.97
cryp70,2022-08,69.26
chrisdior4,2022-08,68.7
aysha,2022-08,67.51
tomfrenchblockchain,2022-08,67.51
gzeon,2022-08,67.0
benbaessler,2022-08,66.08
hake,2022-08,66.00999999999999
extropy,2022-08,62.41
supernova,2022-08,62.339999999999996
trabajo_de_mates,2022-08,56.12
dimson,2022-08,54.32
ch13fd357r0y3r,2022-08,54.31
cloudjunky,2022-08,54.31
margaret,2022-08,54.31
mastercookie,2022-08,54.31
picodes,2022-08,54.31
pprieditis,2022-08,54.31
w0lfrum,2022-08,54.31
2997ms,2022-08,52.78
olivierdem,2022-08,52.36
catchup,2022-08,52.11
gimelsec,2022-08,52.11
bjorn_bug,2022-08,52.099999999999994
dimitardimitrov,2022-08,52.099999999999994
pauliax,2022-08,52.099999999999994
r2,2022-08,52.099999999999994
rfa,2022-08,52.099999999999994
jujic,2022-08,51.65
ch0bu,2022-08,49.56
exolorkistis,2022-08,49.370000000000005
zishansami,2022-08,49.269999999999996
karanctf,2022-08,49.239999999999995
shishigami,2022-08,49.239999999999995
ellahi,2022-08,48.34
chinmay,2022-08,47.78
beelzebufo,2022-08,46.01
dy,2022-08,45.83
0xlovesleep,2022-08,45.18
paribus,2022-08,45.06
redonen,2022-08,45.04
dharma09,2022-08,42.89
nine9,2022-08,42.83
hakerbaya,2022-08,41.77
danb,2022-08,41.26
kumpa,2022-08,41.21
iamwhitelights,2022-08,41.2
poirots,2022-08,40.62
throne6g,2022-08,40.62
bearonbike,2022-08,39.03
lucacez,2022-08,38.379999999999995
francohacker,2022-08,37.83
ignaciob,2022-08,37.83
randyyy,2022-08,37.83
spacecake,2022-08,35.55
xiaoming90,2022-08,35.45
0bi,2022-08,35.44
0x1337,2022-08,35.44
0xrajeev,2022-08,35.44
android69,2022-08,35.44
haruxe,2022-08,35.44
throttle,2022-08,35.44
z3s,2022-08,35.44
dionysus,2022-08,32.6
kris,2022-08,32.58
peiw,2022-08,32.58
tagir2003,2022-08,32.58
bharg4v,2022-08,21.76
0xsam,2022-08,21.72
find_a_bug,2022-08,21.17
flyx,2022-08,21.17
ltyu,2022-08,21.17
zuhaibmohd,2022-08,20.6
acai,2022-08,16.66
ben,2022-08,16.66
polandia94,2022-08,16.66
sermyvillage,2022-08,16.66
shark,2022-08,16.66
shr1ftyy,2022-08,16.66
tay054,2022-08,16.66
sashik_eth,2022-08,14.95
peachtea,2022-08,11.03
0x52,2022-07,29113.63
zzzitron,2022-07,22001.2
cccz,2022-07,21257.34
pwnednomore,2022-07,21136.25
berndartmueller,2022-07,17932.280000000002
lambda,2022-07,15282.36
csanuragjain,2022-07,15147.749999999998
panprog,2022-07,13611.16
chom,2022-07,11629.32
gimelsec,2022-07,10127.210000000001
krow10,2022-07,9666.64
kankodu,2022-07,9423.59
illilli,2022-07,9325.65
xiaoming90,2022-07,9319.29
scaraven,2022-07,9236.4
kenzo,2022-07,8794.38
__141345__,2022-07,8683.91
0x29a,2022-07,7248.8
hansfriese,2022-07,6954.44
antonttc,2022-07,5083.02
oyc_109,2022-07,4477.0
philogy,2022-07,3938.1400000000003
cryptphi,2022-07,3891.25
0xsanson,2022-07,3864.7400000000002
0xa5df,2022-07,3612.5299999999997
0x1f8b,2022-07,3553.0899999999997
franfran,2022-07,3537.6600000000003
ruhum,2022-07,3488.64
treasure-seeker,2022-07,3369.77
0xsky,2022-07,3100.02
hake,2022-07,2963.02
trungore,2022-07,2948.25
bardamu,2022-07,2869.7599999999998
alan724,2022-07,2588.3
sseefried,2022-07,2536.18
hyh,2022-07,2424.61
devtooligan,2022-07,2234.68
joestakey,2022-07,2187.1
respx,2022-07,2166.27
codexploder,2022-07,2161.66
dimitardimitrov,2022-07,2119.2000000000003
rbserver,2022-07,2049.07
gallodasballo,2022-07,1767.9399999999998
mep,2022-07,1765.78
wastewa,2022-07,1747.44
horsefacts,2022-07,1641.58
kyteg,2022-07,1578.9
jonatascm,2022-07,1539.92
brgltd,2022-07,1480.88
elku,2022-07,1451.7
pashov,2022-07,1397.9099999999999
0xdjango,2022-07,1363.77
bahurum,2022-07,1349.6000000000001
hubble,2022-07,1343.7299999999998
bin2chen,2022-07,1279.49
aussie_battlers,2022-07,1263.53
peritoflores,2022-07,1254.95
dravee,2022-07,1209.54
dirk_y,2022-07,1192.95
alleycat,2022-07,1161.19
ylv,2022-07,1157.78
shenwilly,2022-07,1055.0800000000002
itsmestyj,2022-07,1049.91
robee,2022-07,1047.69
simon135,2022-07,1039.77
bnke0x0,2022-07,1013.15
jc,2022-07,972.1
unforgiven,2022-07,939.8499999999999
0xninedec,2022-07,910.5699999999999
0xnazgul,2022-07,910.33
benbaessler,2022-07,889.16
meera,2022-07,883.15
tomj,2022-07,849.1
smiling_heretic,2022-07,842.48
c3phas,2022-07,841.52
arcoun,2022-07,779.3800000000001
sm4rty,2022-07,767.85
0xpiglet,2022-07,766.6800000000001
deivitto,2022-07,761.62
dipp,2022-07,740.21
johnsmith,2022-07,729.48
fatherofblocks,2022-07,706.0699999999999
limbooo,2022-07,663.3
waze,2022-07,652.51
rokinot,2022-07,640.48
critical,2022-07,614.3
ronnyx2017,2022-07,610.9200000000001
sashik_eth,2022-07,606.09
ak1,2022-07,600.14
reyadmirado,2022-07,585.92
certorainc,2022-07,581.3
infosec_us_team,2022-07,575.14
rajatbeladiya,2022-07,571.02
rotcivegaf,2022-07,569.74
0xkitsune,2022-07,565.48
kebabsec,2022-07,548.9399999999999
asutorufos,2022-07,535.3
funen,2022-07,524.75
0xf15ers,2022-07,516.12
rohan16,2022-07,507.65
m_rassska,2022-07,505.2
picodes,2022-07,501.24
_adam,2022-07,494.1
rolezn,2022-07,493.54
gogo,2022-07,487.63
givemetestether,2022-07,483.43
defsec,2022-07,474.72
carlitox477,2022-07,469.74
sach1r0,2022-07,447.02
delfin454000,2022-07,445.69
redonen,2022-07,444.61
milotruck,2022-07,442.32
exd0tpy,2022-07,441.44
djxploit,2022-07,439.57000000000005
8olidity,2022-07,433.74
duriansausage,2022-07,428.45
minhtrng,2022-07,423.78
ajtra,2022-07,417.4
crat1st0s,2022-07,403.3
hickuphh3,2022-07,401.21999999999997
cryp70,2022-07,381.37
async,2022-07,379.51
auditor0517,2022-07,374.74
aymen0909,2022-07,373.95
minhquanym,2022-07,371.01
reassor,2022-07,369.27
teddav,2022-07,362.48
kaiziron,2022-07,348.1
242,2022-07,334.90999999999997
ayeslick,2022-07,334.60999999999996
sorrynotsorry,2022-07,329.65999999999997
rustyrabbit,2022-07,315.85
0xalpharush,2022-07,305.26
ch_301,2022-07,292.57
obront,2022-07,291.35
apostle0x01,2022-07,285.72
kaden,2022-07,284.45000000000005
noah3o6,2022-07,275.97
0x,2022-07,267.71
noamyakov,2022-07,255.3
tomio,2022-07,235.17
amithuddar,2022-07,234.82
svskaushik,2022-07,233.49
bulej93,2022-07,223.57
neumo,2022-07,220.91
cryptonue,2022-07,214.72
bowtiedwardens,2022-07,213.57
pedr02b2,2022-07,213.45999999999998
chatch,2022-07,212.85000000000002
s3cunda,2022-07,205.41000000000003
sahar,2022-07,196.3
green,2022-07,195.93
aysha,2022-07,195.51
samruna,2022-07,193.57
hawkeye,2022-07,190.38
0xsmartcontract,2022-07,185.95999999999998
lucacez,2022-07,185.41
saintcode_,2022-07,185.25
jayfromthe13th,2022-07,183.92000000000002
mektigboy,2022-07,183.51999999999998
zuhaibmohd,2022-07,175.22
ignacio,2022-07,174.44
auditsareus,2022-07,171.06
madwookie,2022-07,171.01999999999998
bbrho,2022-07,163.93
karanctf,2022-07,159.5
mics,2022-07,157.78
fitraldys,2022-07,155.6
0xdanial,2022-07,142.37
tutturu,2022-07,139.05
kumpa,2022-07,138.75
0xsolstars,2022-07,134.6
tofunmi,2022-07,132.58
m0ndohehe,2022-07,131.76000000000002
0xharry,2022-07,130.02
jayjonah8,2022-07,130.02
0v3rf10w,2022-07,127.50999999999999
0xsam,2022-07,123.63999999999999
rishabh,2022-07,123.12
twpony,2022-07,119.3
lcfr_eth,2022-07,118.73
seyni,2022-07,118.73
slywaters,2022-07,115.68
chandr,2022-07,110.59
avci,2022-07,108.85
codingnamekiki,2022-07,108.67
soosh,2022-07,108.25
jmaxmanblue,2022-07,103.74000000000001
dxdv,2022-07,103.04
junnon,2022-07,100.75
chinmay,2022-07,94.66
terrierlover,2022-07,89.27
bharg4v,2022-07,87.37
0x4non,2022-07,82.57
p_crypt0,2022-07,79.48
giovannidisiena,2022-07,77.76
0x040,2022-07,65.77
cloudjunky,2022-07,65.5
kthere,2022-07,63.339999999999996
ladboy233,2022-07,62.6
dy,2022-07,61.96
david_,2022-07,61.94
keen_sheen,2022-07,61.94
kulk0,2022-07,61.94
viksaa39,2022-07,61.94
z3s,2022-07,61.94
jayphbee,2022-07,61.010000000000005
rfa,2022-07,59.56
randyyy,2022-07,59.55
styxrave,2022-07,57.89
ellahi,2022-07,56.64
kenshin,2022-07,56.64
saian,2022-07,56.64
trumpero,2022-07,56.620000000000005
0xlovesleep,2022-07,56.49
0xmatt,2022-07,56.49
maxime,2022-07,56.49
supernova,2022-07,56.49
ashiq0x01,2022-07,56.13
ch13fd357r0y3r,2022-07,56.12
